"Data (len:900, TCP:500)",z and alpha,Model (Parameters),ARL0,ARL0,ARL1,ARL1
,,,mean,std,mean,std
MG:-1 Var:9,z:1.96 alpha:1.5,"CTM (z:1.96,a:1.5,(0.2, 10))",500,0,400,0
MG:-1 Var:9,z:1.96 alpha:1.5,"CTM (z:1.96,a:1.5,(0.2, 15))",500,0,400,0
MG:-1 Var:9,z:1.96 alpha:1.5,"CTM (z:1.96,a:1.5,(0.2, 20))",500,0,400,0
MG:-1 Var:9,z:1.96 alpha:1.5,"SWM (z:1.96,a:1.5,10)",360.6667,241.3324,204.3333,169.7773
MG:-1 Var:9,z:1.96 alpha:1.5,"SWM (z:1.96,a:1.5,15)",369.5556,225.9364,302.3333,157.1952
MG:-1 Var:9,z:1.96 alpha:1.5,"SWM (z:1.96,a:1.5,20)",500,0,400,0
MG:-1 Var:9,z:1.96 alpha:1.5,"SWM (z:1.96,a:1.5,25)",500,0,400,0
MG:-1 Var:9,z:1.96 alpha:1.5,"SWM (z:1.96,a:1.5,30)",500,0,400,0
MG:-1 Var:9,z:1.96 alpha:1.5,"TM (z:1.96,a:1.5,(0.1, 10))",441.6667,101.0363,392.6667,12.7017
MG:-1 Var:9,z:1.96 alpha:1.5,"TM (z:1.96,a:1.5,(0.1, 15))",500,0,400,0
MG:-1 Var:9,z:1.96 alpha:1.5,"TM (z:1.96,a:1.5,(0.1, 20))",500,0,400,0
MG:-1 Var:9,z:1.96 alpha:1.5,"TM (z:1.96,a:1.5,(0.15, 10))",441.6667,101.0363,392.6667,12.7017
MG:-1 Var:9,z:1.96 alpha:1.5,"TM (z:1.96,a:1.5,(0.15, 15))",500,0,400,0
MG:-1 Var:9,z:1.96 alpha:1.5,"WM (z:1.96,a:1.5,(0.1, 10))",500,0,392.3333,13.2791
MG:-1 Var:9,z:1.96 alpha:1.5,"WM (z:1.96,a:1.5,(0.1, 15))",500,0,400,0
MG:-1 Var:9,z:1.96 alpha:1.5,"WM (z:1.96,a:1.5,(0.1, 20))",500,0,400,0
MG:-1 Var:9,z:1.96 alpha:1.5,"WM (z:1.96,a:1.5,(0.15, 10))",500,0,392.3333,13.2791
MG:-1 Var:9,z:1.96 alpha:1.5,"WM (z:1.96,a:1.5,(0.15, 15))",500,0,400,0
MG:-1 Var:9,z:1.96 alpha:1.5,"WM (z:1.96,a:1.5,(0.15, 20))",500,0,400,0
MG:-1 Var:9,z:1.96 alpha:1.5,"WM (z:1.96,a:1.5,(0.2, 10))",441.6667,101.0363,282.3333,203.8046
MG:-1 Var:9,z:1.96 alpha:1.5,"WM (z:1.96,a:1.5,(0.2, 15))",500,0,400,0
MG:-1 Var:9,z:1.96 alpha:1.5,"WM (z:1.96,a:1.5,(0.2, 20))",500,0,400,0
MG:-1 Var:9,z:1.96 alpha:2,"CTM (z:1.96,a:2,(0.1, 10))",500,0,400,0
MG:-1 Var:9,z:1.96 alpha:2,"CTM (z:1.96,a:2,(0.1, 15))",500,0,400,0
MG:-1 Var:9,z:1.96 alpha:2,"CTM (z:1.96,a:2,(0.1, 20))",500,0,400,0
MG:-1 Var:9,z:1.96 alpha:2,"CTM (z:1.96,a:2,(0.15, 10))",500,0,400,0
MG:-1 Var:9,z:1.96 alpha:2,"CTM (z:1.96,a:2,(0.15, 15))",500,0,400,0
MG:-1 Var:9,z:1.96 alpha:2,"CTM (z:1.96,a:2,(0.15, 20))",500,0,400,0
MG:-1 Var:9,z:1.96 alpha:2,"CTM (z:1.96,a:2,(0.2, 10))",500,0,400,0
MG:-1 Var:9,z:1.96 alpha:2,"CTM (z:1.96,a:2,(0.2, 15))",500,0,400,0
MG:-1 Var:9,z:1.96 alpha:2,"CTM (z:1.96,a:2,(0.2, 20))",500,0,400,0
MG:-1 Var:9,z:1.96 alpha:2,"SWM (z:1.96,a:2,10)",500,0,400,0
MG:-1 Var:9,z:1.96 alpha:2,"SWM (z:1.96,a:2,15)",500,0,400,0
MG:-1 Var:9,z:1.96 alpha:2,"SWM (z:1.96,a:2,20)",500,0,400,0
MG:-1 Var:9,z:1.96 alpha:2,"SWM (z:1.96,a:2,25)",500,0,400,0
MG:-1 Var:9,z:1.96 alpha:2,"SWM (z:1.96,a:2,30)",500,0,400,0
MG:-1 Var:9,z:1.96 alpha:2,"TM (z:1.96,a:2,(0.1, 10))",500,0,400,0
MG:-1 Var:9,z:1.96 alpha:2,"TM (z:1.96,a:2,(0.1, 15))",500,0,400,0
MG:-1 Var:9,z:1.96 alpha:2,"TM (z:1.96,a:2,(0.1, 20))",500,0,400,0
MG:-1 Var:9,z:1.96 alpha:2,"TM (z:1.96,a:2,(0.15, 10))",500,0,400,0
MG:-1 Var:9,z:1.96 alpha:2,"TM (z:1.96,a:2,(0.15, 15))",500,0,400,0
MG:-1 Var:9,z:1.96 alpha:2,"WM (z:1.96,a:2,(0.1, 10))",500,0,400,0
MG:-1 Var:9,z:1.96 alpha:2,"WM (z:1.96,a:2,(0.1, 15))",500,0,400,0
MG:-1 Var:9,z:1.96 alpha:2,"WM (z:1.96,a:2,(0.1, 20))",500,0,400,0
MG:-1 Var:9,z:1.96 alpha:2,"WM (z:1.96,a:2,(0.15, 10))",500,0,400,0
MG:-1 Var:9,z:1.96 alpha:2,"WM (z:1.96,a:2,(0.15, 15))",500,0,400,0
MG:-1 Var:9,z:1.96 alpha:2,"WM (z:1.96,a:2,(0.15, 20))",500,0,400,0
MG:-1 Var:9,z:1.96 alpha:2,"WM (z:1.96,a:2,(0.2, 10))",500,0,400,0
MG:-1 Var:9,z:1.96 alpha:2,"WM (z:1.96,a:2,(0.2, 15))",500,0,400,0
MG:-1 Var:9,z:1.96 alpha:2,"WM (z:1.96,a:2,(0.2, 20))",500,0,400,0
MG:-1 Var:9,z:1.96 alpha:2.5,"CTM (z:1.96,a:2.5,(0.1, 10))",500,0,400,0
MG:-1 Var:9,z:1.96 alpha:2.5,"CTM (z:1.96,a:2.5,(0.1, 15))",500,0,400,0
MG:-1 Var:9,z:1.96 alpha:2.5,"CTM (z:1.96,a:2.5,(0.1, 20))",500,0,400,0
MG:-1 Var:9,z:1.96 alpha:2.5,"CTM (z:1.96,a:2.5,(0.15, 10))",500,0,400,0
MG:-1 Var:9,z:1.96 alpha:2.5,"CTM (z:1.96,a:2.5,(0.15, 15))",500,0,400,0
MG:-1 Var:9,z:1.96 alpha:2.5,"CTM (z:1.96,a:2.5,(0.15, 20))",500,0,400,0
MG:-1 Var:9,z:1.96 alpha:2.5,"CTM (z:1.96,a:2.5,(0.2, 10))",500,0,400,0
MG:-1 Var:9,z:1.96 alpha:2.5,"CTM (z:1.96,a:2.5,(0.2, 15))",500,0,400,0
MG:-1 Var:9,z:1.96 alpha:2.5,"CTM (z:1.96,a:2.5,(0.2, 20))",500,0,400,0
MG:-1 Var:9,z:1.96 alpha:2.5,"SWM (z:1.96,a:2.5,10)",500,0,400,0
MG:-1 Var:9,z:1.96 alpha:2.5,"SWM (z:1.96,a:2.5,15)",500,0,400,0
MG:-1 Var:9,z:1.96 alpha:2.5,"SWM (z:1.96,a:2.5,20)",500,0,400,0
MG:-1 Var:9,z:1.96 alpha:2.5,"SWM (z:1.96,a:2.5,25)",500,0,400,0
MG:-1 Var:9,z:1.96 alpha:2.5,"SWM (z:1.96,a:2.5,30)",500,0,400,0
MG:-1 Var:9,z:1.96 alpha:2.5,"TM (z:1.96,a:2.5,(0.1, 10))",500,0,400,0
MG:-1 Var:9,z:1.96 alpha:2.5,"TM (z:1.96,a:2.5,(0.1, 15))",500,0,400,0
MG:-1 Var:9,z:1.96 alpha:2.5,"TM (z:1.96,a:2.5,(0.1, 20))",500,0,400,0
MG:-1 Var:9,z:1.96 alpha:2.5,"TM (z:1.96,a:2.5,(0.15, 10))",500,0,400,0
MG:-1 Var:9,z:1.96 alpha:2.5,"TM (z:1.96,a:2.5,(0.15, 15))",500,0,400,0
MG:-1 Var:9,z:1.96 alpha:2.5,"WM (z:1.96,a:2.5,(0.1, 10))",500,0,400,0
MG:-1 Var:9,z:1.96 alpha:2.5,"WM (z:1.96,a:2.5,(0.1, 15))",500,0,400,0
MG:-1 Var:9,z:1.96 alpha:2.5,"WM (z:1.96,a:2.5,(0.1, 20))",500,0,400,0
MG:-1 Var:9,z:1.96 alpha:2.5,"WM (z:1.96,a:2.5,(0.15, 10))",500,0,400,0
MG:-1 Var:9,z:1.96 alpha:2.5,"WM (z:1.96,a:2.5,(0.15, 15))",500,0,400,0
MG:-1 Var:9,z:1.96 alpha:2.5,"WM (z:1.96,a:2.5,(0.15, 20))",500,0,400,0
MG:-1 Var:9,z:1.96 alpha:2.5,"WM (z:1.96,a:2.5,(0.2, 10))",500,0,400,0
MG:-1 Var:9,z:1.96 alpha:2.5,"WM (z:1.96,a:2.5,(0.2, 15))",500,0,400,0
MG:-1 Var:9,z:1.96 alpha:2.5,"WM (z:1.96,a:2.5,(0.2, 20))",500,0,400,0
MG:-1 Var:9,z:1.96 alpha:3,"CTM (z:1.96,a:3,(0.1, 10))",500,0,400,0
MG:-1 Var:9,z:1.96 alpha:3,"CTM (z:1.96,a:3,(0.1, 15))",500,0,400,0
MG:-1 Var:9,z:1.96 alpha:3,"CTM (z:1.96,a:3,(0.1, 20))",500,0,400,0
MG:-1 Var:9,z:1.96 alpha:3,"CTM (z:1.96,a:3,(0.15, 10))",500,0,400,0
MG:-1 Var:9,z:1.96 alpha:3,"CTM (z:1.96,a:3,(0.15, 15))",500,0,400,0
MG:-1 Var:9,z:1.96 alpha:3,"CTM (z:1.96,a:3,(0.15, 20))",500,0,400,0
MG:-1 Var:9,z:1.96 alpha:3,"CTM (z:1.96,a:3,(0.2, 10))",500,0,400,0
MG:-1 Var:9,z:1.96 alpha:3,"CTM (z:1.96,a:3,(0.2, 15))",500,0,400,0
MG:-1 Var:9,z:1.96 alpha:3,"CTM (z:1.96,a:3,(0.2, 20))",500,0,400,0
MG:-1 Var:9,z:1.96 alpha:3,"SWM (z:1.96,a:3,10)",500,0,400,0
MG:-1 Var:9,z:1.96 alpha:3,"SWM (z:1.96,a:3,15)",500,0,400,0
MG:-1 Var:9,z:1.96 alpha:3,"SWM (z:1.96,a:3,20)",500,0,400,0
MG:-1 Var:9,z:1.96 alpha:3,"SWM (z:1.96,a:3,25)",500,0,400,0
MG:-1 Var:9,z:1.96 alpha:3,"SWM (z:1.96,a:3,30)",500,0,400,0
MG:-1 Var:9,z:1.96 alpha:3,"TM (z:1.96,a:3,(0.1, 10))",500,0,400,0
MG:-1 Var:9,z:1.96 alpha:3,"TM (z:1.96,a:3,(0.1, 15))",500,0,400,0
MG:-1 Var:9,z:1.96 alpha:3,"TM (z:1.96,a:3,(0.1, 20))",500,0,400,0
MG:-1 Var:9,z:1.96 alpha:3,"TM (z:1.96,a:3,(0.15, 10))",500,0,400,0
MG:-1 Var:9,z:1.96 alpha:3,"TM (z:1.96,a:3,(0.15, 15))",500,0,400,0
MG:-1 Var:9,z:1.96 alpha:3,"WM (z:1.96,a:3,(0.1, 10))",500,0,400,0
MG:-1 Var:9,z:1.96 alpha:3,"WM (z:1.96,a:3,(0.1, 15))",500,0,400,0
MG:-1 Var:9,z:1.96 alpha:3,"WM (z:1.96,a:3,(0.1, 20))",500,0,400,0
MG:-1 Var:9,z:1.96 alpha:3,"WM (z:1.96,a:3,(0.15, 10))",500,0,400,0
MG:-1 Var:9,z:1.96 alpha:3,"WM (z:1.96,a:3,(0.15, 15))",500,0,400,0
MG:-1 Var:9,z:1.96 alpha:3,"WM (z:1.96,a:3,(0.15, 20))",500,0,400,0
MG:-1 Var:9,z:1.96 alpha:3,"WM (z:1.96,a:3,(0.2, 10))",500,0,400,0
MG:-1 Var:9,z:1.96 alpha:3,"WM (z:1.96,a:3,(0.2, 15))",500,0,400,0
MG:-1 Var:9,z:1.96 alpha:3,"WM (z:1.96,a:3,(0.2, 20))",500,0,400,0
MG:-1 Var:9,z:2.5759 alpha:1,"CTM (z:2.5759,a:1,(0.1, 10))",83.0926,79.3443,23.6667,20.4287
MG:-1 Var:9,z:2.5759 alpha:1,"CTM (z:2.5759,a:1,(0.1, 15))",227.2381,240.3079,170.3333,198.928
MG:-1 Var:9,z:2.5759 alpha:1,"CTM (z:2.5759,a:1,(0.1, 20))",345.5185,267.5698,298,158
MG:-1 Var:9,z:2.5759 alpha:1,"CTM (z:2.5759,a:1,(0.15, 10))",93.1528,87.5028,24,20.0749
MG:-1 Var:9,z:2.5759 alpha:1,"CTM (z:2.5759,a:1,(0.15, 15))",351.4444,257.3058,278.6667,190.5842
MG:-1 Var:9,z:2.5759 alpha:1,"CTM (z:2.5759,a:1,(0.15, 20))",355.2667,250.6855,332.6667,99.8065
MG:-1 Var:9,z:2.5759 alpha:1,"CTM (z:2.5759,a:1,(0.2, 10))",206.9583,253.8225,87.6667,41.0041
MG:-1 Var:9,z:2.5759 alpha:1,"CTM (z:2.5759,a:1,(0.2, 15))",351.4444,257.3058,350,67.6683
MG:-1 Var:9,z:2.5759 alpha:1,"CTM (z:2.5759,a:1,(0.2, 20))",360.75,241.1881,393.3333,11.547
MG:-1 Var:9,z:2.5759 alpha:1,"SWM (z:2.5759,a:1,10)",13.5725,5.5417,19,19.0526
MG:-1 Var:9,z:2.5759 alpha:1,"SWM (z:2.5759,a:1,15)",17.6708,12.2633,88,67.3573
MG:-1 Var:9,z:2.5759 alpha:1,"SWM (z:2.5759,a:1,20)",74.7014,106.7887,102.6667,62.1316
MG:-1 Var:9,z:2.5759 alpha:1,"SWM (z:2.5759,a:1,25)",177.46,279.3372,124.6667,91.4458
MG:-1 Var:9,z:2.5759 alpha:1,"SWM (z:2.5759,a:1,30)",339.6111,277.8017,166.3333,99.0471
MG:-1 Var:9,z:2.5759 alpha:1,"TM (z:2.5759,a:1,(0.1, 10))",24.3472,13.5122,10.3333,4.0415
MG:-1 Var:9,z:2.5759 alpha:1,"TM (z:2.5759,a:1,(0.1, 15))",182.2039,275.247,110.6667,100.0067
MG:-1 Var:9,z:2.5759 alpha:1,"TM (z:2.5759,a:1,(0.1, 20))",198.8333,261.4557,188,185.0324
MG:-1 Var:9,z:2.5759 alpha:1,"TM (z:2.5759,a:1,(0.15, 10))",24.3472,13.5122,10.3333,4.0415
MG:-1 Var:9,z:2.5759 alpha:1,"TM (z:2.5759,a:1,(0.15, 15))",77.7778,99.9078,110.6667,100.0067
MG:-1 Var:9,z:2.5759 alpha:1,"WM (z:2.5759,a:1,(0.1, 10))",32.0907,24.1166,10,3.4641
MG:-1 Var:9,z:2.5759 alpha:1,"WM (z:2.5759,a:1,(0.1, 15))",149.5417,211.8127,151.3333,170.3917
MG:-1 Var:9,z:2.5759 alpha:1,"WM (z:2.5759,a:1,(0.1, 20))",343.3333,271.3546,72.3333,18.1475
MG:-1 Var:9,z:2.5759 alpha:1,"WM (z:2.5759,a:1,(0.15, 10))",32.0907,24.1166,10,3.4641
MG:-1 Var:9,z:2.5759 alpha:1,"WM (z:2.5759,a:1,(0.15, 15))",184.7917,273.0573,57.3333,9.0185
MG:-1 Var:9,z:2.5759 alpha:1,"WM (z:2.5759,a:1,(0.15, 20))",199.8333,260.491,86.3333,43.0852
MG:-1 Var:9,z:2.5759 alpha:1,"WM (z:2.5759,a:1,(0.2, 10))",21.4866,11.0816,10.3333,4.0415
MG:-1 Var:9,z:2.5759 alpha:1,"WM (z:2.5759,a:1,(0.2, 15))",91.4818,89.0463,58,6
MG:-1 Var:9,z:2.5759 alpha:1,"WM (z:2.5759,a:1,(0.2, 20))",198.8333,261.4557,199.3333,178.3265
MG:-1 Var:9,z:2.5759 alpha:1.5,"CTM (z:2.5759,a:1.5,(0.1, 10))",500,0,393.3333,11.547
MG:-1 Var:9,z:2.5759 alpha:1.5,"CTM (z:2.5759,a:1.5,(0.1, 15))",500,0,400,0
MG:-1 Var:9,z:2.5759 alpha:1.5,"CTM (z:2.5759,a:1.5,(0.1, 20))",500,0,400,0
MG:-1 Var:9,z:2.5759 alpha:1.5,"CTM (z:2.5759,a:1.5,(0.15, 10))",500,0,393.3333,11.547
MG:-1 Var:9,z:2.5759 alpha:1.5,"CTM (z:2.5759,a:1.5,(0.15, 15))",500,0,400,0
MG:-1 Var:9,z:2.5759 alpha:1.5,"CTM (z:2.5759,a:1.5,(0.15, 20))",500,0,400,0
MG:-1 Var:9,z:2.5759 alpha:1.5,"CTM (z:2.5759,a:1.5,(0.2, 10))",500,0,400,0
MG:-1 Var:9,z:2.5759 alpha:1.5,"CTM (z:2.5759,a:1.5,(0.2, 15))",500,0,400,0
MG:-1 Var:9,z:2.5759 alpha:1.5,"CTM (z:2.5759,a:1.5,(0.2, 20))",500,0,400,0
MG:-1 Var:9,z:2.5759 alpha:1.5,"SWM (z:2.5759,a:1.5,10)",355.2,250.801,204.3333,169.7773
MG:-1 Var:9,z:2.5759 alpha:1.5,"SWM (z:2.5759,a:1.5,15)",369.5556,225.9364,302.3333,157.1952
MG:-1 Var:9,z:2.5759 alpha:1.5,"SWM (z:2.5759,a:1.5,20)",387.6667,194.567,400,0
MG:-1 Var:9,z:2.5759 alpha:1.5,"SWM (z:2.5759,a:1.5,25)",500,0,307,161.0807
MG:-1 Var:9,z:2.5759 alpha:1.5,"SWM (z:2.5759,a:1.5,30)",500,0,400,0
MG:-1 Var:9,z:2.5759 alpha:1.5,"TM (z:2.5759,a:1.5,(0.1, 10))",441.6667,101.0363,282.3333,203.8046
MG:-1 Var:9,z:2.5759 alpha:1.5,"TM (z:2.5759,a:1.5,(0.1, 15))",500,0,393.3333,11.547
MG:-1 Var:9,z:2.5759 alpha:1.5,"TM (z:2.5759,a:1.5,(0.1, 20))",500,0,400,0
MG:-1 Var:9,z:2.5759 alpha:1.5,"TM (z:2.5759,a:1.5,(0.15, 10))",441.6667,101.0363,282.3333,203.8046
MG:-1 Var:9,z:2.5759 alpha:1.5,"TM (z:2.5759,a:1.5,(0.15, 15))",441.6667,101.0363,400,0
MG:-1 Var:9,z:2.5759 alpha:1.5,"WM (z:2.5759,a:1.5,(0.1, 10))",441.6667,101.0363,240,178.7988
MG:-1 Var:9,z:2.5759 alpha:1.5,"WM (z:2.5759,a:1.5,(0.1, 15))",500,0,393,12.1244
MG:-1 Var:9,z:2.5759 alpha:1.5,"WM (z:2.5759,a:1.5,(0.1, 20))",500,0,400,0
MG:-1 Var:9,z:2.5759 alpha:1.5,"WM (z:2.5759,a:1.5,(0.15, 10))",441.6667,101.0363,240,178.7988
MG:-1 Var:9,z:2.5759 alpha:1.5,"WM (z:2.5759,a:1.5,(0.15, 15))",500,0,393.3333,11.547
MG:-1 Var:9,z:2.5759 alpha:1.5,"WM (z:2.5759,a:1.5,(0.15, 20))",500,0,400,0
MG:-1 Var:9,z:2.5759 alpha:1.5,"WM (z:2.5759,a:1.5,(0.2, 10))",441.6667,101.0363,282.3333,203.8046
MG:-1 Var:9,z:2.5759 alpha:1.5,"WM (z:2.5759,a:1.5,(0.2, 15))",441.6667,101.0363,400,0
MG:-1 Var:9,z:2.5759 alpha:1.5,"WM (z:2.5759,a:1.5,(0.2, 20))",500,0,400,0
MG:-1 Var:9,z:2.5759 alpha:2,"CTM (z:2.5759,a:2,(0.1, 10))",500,0,400,0
MG:-1 Var:9,z:2.5759 alpha:2,"CTM (z:2.5759,a:2,(0.1, 15))",500,0,400,0
MG:-1 Var:9,z:2.5759 alpha:2,"CTM (z:2.5759,a:2,(0.1, 20))",500,0,400,0
MG:-1 Var:9,z:2.5759 alpha:2,"CTM (z:2.5759,a:2,(0.15, 10))",500,0,400,0
MG:-1 Var:9,z:2.5759 alpha:2,"CTM (z:2.5759,a:2,(0.15, 15))",500,0,400,0
MG:-1 Var:9,z:2.5759 alpha:2,"CTM (z:2.5759,a:2,(0.15, 20))",500,0,400,0
MG:-1 Var:9,z:2.5759 alpha:2,"CTM (z:2.5759,a:2,(0.2, 10))",500,0,400,0
MG:-1 Var:9,z:2.5759 alpha:2,"CTM (z:2.5759,a:2,(0.2, 15))",500,0,400,0
MG:-1 Var:9,z:2.5759 alpha:2,"CTM (z:2.5759,a:2,(0.2, 20))",500,0,400,0
MG:-1 Var:9,z:2.5759 alpha:2,"SWM (z:2.5759,a:2,10)",500,0,400,0
MG:-1 Var:9,z:2.5759 alpha:2,"SWM (z:2.5759,a:2,15)",500,0,400,0
MG:-1 Var:9,z:2.5759 alpha:2,"SWM (z:2.5759,a:2,20)",500,0,400,0
MG:-1 Var:9,z:2.5759 alpha:2,"SWM (z:2.5759,a:2,25)",500,0,400,0
MG:-1 Var:9,z:2.5759 alpha:2,"SWM (z:2.5759,a:2,30)",500,0,400,0
MG:-1 Var:9,z:2.5759 alpha:2,"TM (z:2.5759,a:2,(0.1, 10))",500,0,400,0
MG:-1 Var:9,z:2.5759 alpha:2,"TM (z:2.5759,a:2,(0.1, 15))",500,0,400,0
MG:-1 Var:9,z:2.5759 alpha:2,"TM (z:2.5759,a:2,(0.1, 20))",500,0,400,0
MG:-1 Var:9,z:2.5759 alpha:2,"TM (z:2.5759,a:2,(0.15, 10))",500,0,400,0
MG:-1 Var:9,z:2.5759 alpha:2,"TM (z:2.5759,a:2,(0.15, 15))",500,0,400,0
MG:-1 Var:9,z:2.5759 alpha:2,"WM (z:2.5759,a:2,(0.1, 10))",500,0,400,0
MG:-1 Var:9,z:2.5759 alpha:2,"WM (z:2.5759,a:2,(0.1, 15))",500,0,400,0
MG:-1 Var:9,z:2.5759 alpha:2,"WM (z:2.5759,a:2,(0.1, 20))",500,0,400,0
MG:-1 Var:9,z:2.5759 alpha:2,"WM (z:2.5759,a:2,(0.15, 10))",500,0,400,0
MG:-1 Var:9,z:2.5759 alpha:2,"WM (z:2.5759,a:2,(0.15, 15))",500,0,400,0
MG:-1 Var:9,z:2.5759 alpha:2,"WM (z:2.5759,a:2,(0.15, 20))",500,0,400,0
MG:-1 Var:9,z:2.5759 alpha:2,"WM (z:2.5759,a:2,(0.2, 10))",500,0,400,0
MG:-1 Var:9,z:2.5759 alpha:2,"WM (z:2.5759,a:2,(0.2, 15))",500,0,400,0
MG:-1 Var:9,z:2.5759 alpha:2,"WM (z:2.5759,a:2,(0.2, 20))",500,0,400,0
MG:-1 Var:9,z:2.5759 alpha:2.5,"CTM (z:2.5759,a:2.5,(0.1, 10))",500,0,400,0
MG:-1 Var:9,z:2.5759 alpha:2.5,"CTM (z:2.5759,a:2.5,(0.1, 15))",500,0,400,0
MG:-1 Var:9,z:2.5759 alpha:2.5,"CTM (z:2.5759,a:2.5,(0.1, 20))",500,0,400,0
MG:-1 Var:9,z:2.5759 alpha:2.5,"CTM (z:2.5759,a:2.5,(0.15, 10))",500,0,400,0
MG:-1 Var:9,z:2.5759 alpha:2.5,"CTM (z:2.5759,a:2.5,(0.15, 15))",500,0,400,0
MG:-1 Var:9,z:2.5759 alpha:2.5,"CTM (z:2.5759,a:2.5,(0.15, 20))",500,0,400,0
MG:-1 Var:9,z:2.5759 alpha:2.5,"CTM (z:2.5759,a:2.5,(0.2, 10))",500,0,400,0
MG:-1 Var:9,z:2.5759 alpha:2.5,"CTM (z:2.5759,a:2.5,(0.2, 15))",500,0,400,0
MG:-1 Var:9,z:2.5759 alpha:2.5,"CTM (z:2.5759,a:2.5,(0.2, 20))",500,0,400,0
MG:-1 Var:9,z:2.5759 alpha:2.5,"SWM (z:2.5759,a:2.5,10)",500,0,400,0
MG:-1 Var:9,z:2.5759 alpha:2.5,"SWM (z:2.5759,a:2.5,15)",500,0,400,0
MG:-1 Var:9,z:2.5759 alpha:2.5,"SWM (z:2.5759,a:2.5,20)",500,0,400,0
MG:-1 Var:9,z:2.5759 alpha:2.5,"SWM (z:2.5759,a:2.5,25)",500,0,400,0
MG:-1 Var:9,z:2.5759 alpha:2.5,"SWM (z:2.5759,a:2.5,30)",500,0,400,0
MG:-1 Var:9,z:2.5759 alpha:2.5,"TM (z:2.5759,a:2.5,(0.1, 10))",500,0,400,0
MG:-1 Var:9,z:2.5759 alpha:2.5,"TM (z:2.5759,a:2.5,(0.1, 15))",500,0,400,0
MG:-1 Var:9,z:2.5759 alpha:2.5,"TM (z:2.5759,a:2.5,(0.1, 20))",500,0,400,0
MG:-1 Var:9,z:2.5759 alpha:2.5,"TM (z:2.5759,a:2.5,(0.15, 10))",500,0,400,0
MG:-1 Var:9,z:2.5759 alpha:2.5,"TM (z:2.5759,a:2.5,(0.15, 15))",500,0,400,0
MG:-1 Var:9,z:2.5759 alpha:2.5,"WM (z:2.5759,a:2.5,(0.1, 10))",500,0,400,0
MG:-1 Var:9,z:2.5759 alpha:2.5,"WM (z:2.5759,a:2.5,(0.1, 15))",500,0,400,0
MG:-1 Var:9,z:2.5759 alpha:2.5,"WM (z:2.5759,a:2.5,(0.1, 20))",500,0,400,0
MG:-1 Var:9,z:2.5759 alpha:2.5,"WM (z:2.5759,a:2.5,(0.15, 10))",500,0,400,0
MG:-1 Var:9,z:2.5759 alpha:2.5,"WM (z:2.5759,a:2.5,(0.15, 15))",500,0,400,0
MG:-1 Var:9,z:2.5759 alpha:2.5,"WM (z:2.5759,a:2.5,(0.15, 20))",500,0,400,0
MG:-1 Var:9,z:2.5759 alpha:2.5,"WM (z:2.5759,a:2.5,(0.2, 10))",500,0,400,0
MG:-1 Var:9,z:2.5759 alpha:2.5,"WM (z:2.5759,a:2.5,(0.2, 15))",500,0,400,0
MG:-1 Var:9,z:2.5759 alpha:2.5,"WM (z:2.5759,a:2.5,(0.2, 20))",500,0,400,0
MG:-1 Var:9,z:2.5759 alpha:3,"CTM (z:2.5759,a:3,(0.1, 10))",500,0,400,0
MG:-1 Var:9,z:2.5759 alpha:3,"CTM (z:2.5759,a:3,(0.1, 15))",500,0,400,0
MG:-1 Var:9,z:2.5759 alpha:3,"CTM (z:2.5759,a:3,(0.1, 20))",500,0,400,0
MG:-1 Var:9,z:2.5759 alpha:3,"CTM (z:2.5759,a:3,(0.15, 10))",500,0,400,0
MG:-1 Var:9,z:2.5759 alpha:3,"CTM (z:2.5759,a:3,(0.15, 15))",500,0,400,0
MG:-1 Var:9,z:2.5759 alpha:3,"CTM (z:2.5759,a:3,(0.15, 20))",500,0,400,0
MG:-1 Var:9,z:2.5759 alpha:3,"CTM (z:2.5759,a:3,(0.2, 10))",500,0,400,0
MG:-1 Var:9,z:2.5759 alpha:3,"CTM (z:2.5759,a:3,(0.2, 15))",500,0,400,0
MG:-1 Var:9,z:2.5759 alpha:3,"CTM (z:2.5759,a:3,(0.2, 20))",500,0,400,0
MG:-1 Var:9,z:2.5759 alpha:3,"SWM (z:2.5759,a:3,10)",500,0,400,0
MG:-1 Var:9,z:2.5759 alpha:3,"SWM (z:2.5759,a:3,15)",500,0,400,0
MG:-1 Var:9,z:2.5759 alpha:3,"SWM (z:2.5759,a:3,20)",500,0,400,0
MG:-1 Var:9,z:2.5759 alpha:3,"SWM (z:2.5759,a:3,25)",500,0,400,0
MG:-1 Var:9,z:2.5759 alpha:3,"SWM (z:2.5759,a:3,30)",500,0,400,0
MG:-1 Var:9,z:2.5759 alpha:3,"TM (z:2.5759,a:3,(0.1, 10))",500,0,400,0
MG:-1 Var:9,z:2.5759 alpha:3,"TM (z:2.5759,a:3,(0.1, 15))",500,0,400,0
MG:-1 Var:9,z:2.5759 alpha:3,"TM (z:2.5759,a:3,(0.1, 20))",500,0,400,0
MG:-1 Var:9,z:2.5759 alpha:3,"TM (z:2.5759,a:3,(0.15, 10))",500,0,400,0
MG:-1 Var:9,z:2.5759 alpha:3,"TM (z:2.5759,a:3,(0.15, 15))",500,0,400,0
MG:-1 Var:9,z:2.5759 alpha:3,"WM (z:2.5759,a:3,(0.1, 10))",500,0,400,0
MG:-1 Var:9,z:2.5759 alpha:3,"WM (z:2.5759,a:3,(0.1, 15))",500,0,400,0
